date,epex_price,load_mw,mean_sent,n_headlines,sent_smooth,ttf_price,ret_1d,fwd1_ret,sent_lag1,sent_lag2,sent_lag3,sent_lag5,sent_lag7,ret_vol_10,load_chg,load_z,ttf_ret_1d,ttf_ret_lag1,ttf_ret_lag2,ttf_ret_lag3
2019-06-14,41.6175,57187.04166666666,0.0,0,0.0,11.31999969482422,0.08064655732029258,-0.2653130694219179,0.0,0.0,0.0,0.0,0.0,0.8405022091111699,-0.0029624420751044322,0.5605120854724616,-0.00658190082724841,0.02289049430718948,-0.005357095264657774,-0.05124951124697441
2019-06-15,30.575833333333332,48930.0,0.0,0,0.0,11.31999969482422,-0.2653130694219179,0.01876481971055588,0.0,0.0,0.0,0.0,0.0,0.8354917721626118,-0.14438658524767767,-0.702878925530383,0.0,-0.00658190082724841,0.02289049430718948,-0.005357095264657774
2019-06-16,31.149583333333336,44061.458333333336,0.0,0,0.0,11.31999969482422,0.01876481971055588,0.3373774395056113,0.0,0.0,0.0,0.0,0.0,0.837794912876789,-0.09950013624906329,-1.3800331467287676,0.0,0.0,-0.00658190082724841,0.02289049430718948
2019-06-17,41.65875,56879.875,0.0,0,0.0,11.56999969482422,0.3373774395056113,0.014912833438353479,0.0,0.0,0.0,0.0,0.0,0.8570808013570027,0.290921298375848,0.6019156503475339,0.02208480624909437,0.0,0.0,-0.00658190082724841
2019-06-18,42.28,59326.75,0.0,0,0.0,11.03499984741211,0.014912833438353479,-0.025573557237464573,0.0,0.0,0.0,0.0,0.0,0.5624042831900766,0.04301829073991459,0.9292142308355916,-0.046240264608774395,0.02208480624909437,0.0,0.0
2019-06-19,41.19875,58981.875,0.0,0,0.0,10.484999656677246,-0.025573557237464573,-0.11671066071988423,0.0,0.0,0.0,0.0,0.0,0.2291124034246161,-0.005813144997829811,0.8593866842538301,-0.049841431657459245,-0.046240264608774395,0.02208480624909437,0.0
2019-06-20,36.39041666666667,49674.125,0.0,0,0.0,10.149999618530272,-0.11671066071988423,0.063111854082462,0.0,0.0,0.0,0.0,0.0,0.2082598915671783,-0.15780695340729678,-0.5903900490946571,-0.031950410025396,-0.049841431657459245,-0.046240264608774395,0.02208480624909437
2019-06-21,38.68708333333333,52449.25,0.0,0,0.0,10.354999542236328,0.063111854082462,-0.1823929175327682,0.0,0.0,0.0,0.0,0.0,0.15819725540868407,0.055866610634812464,-0.10308314693588551,0.020197037577400545,-0.031950410025396,-0.049841431657459245,-0.046240264608774395
2019-06-22,31.63083333333333,47086.583333333336,0.0,0,0.0,10.354999542236328,-0.1823929175327682,-0.338620017388097,0.0,0.0,0.0,0.0,0.0,0.16812350284871316,-0.10224486845220215,-0.9275090339689883,0.0,0.020197037577400545,-0.031950410025396,-0.049841431657459245
2019-06-23,20.92,43390.79166666666,0.0,0,0.0,10.354999542236328,-0.338620017388097,0.6478648820905035,0.0,0.0,0.0,0.0,0.0,0.1944677497348473,-0.07848927242190384,-1.4233882424378133,0.0,0.0,0.020197037577400545,-0.031950410025396
2019-06-24,34.473333333333336,57791.083333333336,0.0,0,0.0,10.199999809265137,0.6478648820905035,0.1753287565267838,0.0,0.0,0.0,0.0,0.0,0.29218588886925645,0.3318743704261373,0.8407603485578283,-0.014968589070330052,0.0,0.0,0.020197037577400545
2019-06-25,40.5175,60489.04166666666,0.0,0,0.0,9.845000267028809,0.1753287565267838,-0.04819933773472351,0.0,0.0,0.0,0.0,0.0,0.278041798157205,0.04668468174877005,1.195384180019874,-0.034803877340651046,-0.014968589070330052,0.0,0.0
2019-06-26,38.56458333333334,61217.833333333336,0.0,0,0.0,9.619999885559082,-0.04819933773472351,-0.08014693965750097,0.0,0.0,0.0,0.0,0.0,0.2799293567647321,0.012048325557590944,1.2622273513011713,-0.022854278859012256,-0.034803877340651046,-0.014968589070330052,0.0
2019-06-27,35.47375,60129.0,0.0,0,0.0,9.375,-0.08014693965750097,0.224896343540411,0.0,0.0,0.0,0.0,0.0,0.2634022477443336,-0.017786211534220775,1.0677720243266222,-0.02546776387459837,-0.022854278859012256,-0.034803877340651046,-0.014968589070330052
2019-06-28,43.45166666666666,57358.375,0.0,0,0.0,10.114999771118164,0.224896343540411,-0.2347723524222315,0.0,0.0,0.0,0.0,0.0,0.27198275641531283,-0.04607801559979374,0.6297208441200106,0.07893330891927075,-0.02546776387459837,-0.022854278859012256,-0.034803877340651046
2019-06-29,33.250416666666666,48866.29166666666,0.0,0,0.0,10.114999771118164,-0.2347723524222315,-0.5448929211413391,0.0,0.0,0.0,0.0,0.0,0.2846497773738542,-0.14805306693805997,-0.721924337407838,0.0,0.07893330891927075,-0.02546776387459837,-0.022854278859012256
2019-06-30,15.1325,45625.958333333336,0.0,0,0.0,10.114999771118164,-0.5448929211413391,1.1782587146869319,0.0,0.0,0.0,0.0,0.0,0.3339383142841064,-0.06631019508164693,-1.185664845402373,0.0,0.0,0.07893330891927075,-0.02546776387459837
2019-07-01,32.9625,59344.833333333336,0.0,0,0.0,10.364999771118164,1.1782587146869319,0.011806345594741474,0.0,0.0,0.0,0.0,0.0,0.5092993232814842,0.3006813555514358,0.8819017486429367,0.02471576921967289,0.0,0.0,0.07893330891927075
2019-07-02,33.35166666666667,58960.5,0.0,0,0.0,10.225000381469728,0.011806345594741474,0.03930338313927351,0.0,0.0,0.0,0.0,0.0,0.5018416228094632,-0.006476272857227183,0.7685065738182585,-0.013506936106119416,0.02471576921967289,0.0,0.0
2019-07-03,34.6625,58474.5,0.0,0,0.0,10.295000076293944,0.03930338313927351,-0.019617742517129444,0.0,0.0,0.0,0.0,0.0,0.4789177353312601,-0.008242806624774168,0.6841170067678544,0.006845935668723602,-0.013506936106119416,0.02471576921967289,0.0
2019-07-04,33.9825,58737.91666666666,0.0,0,0.0,10.295000076293944,-0.019617742517129444,0.03762966232619713,0.0,0.0,0.0,0.0,0.0,0.44511906256394135,0.004504812639127387,0.727568427806514,0.0,0.006845935668723602,-0.013506936106119416,0.02471576921967289
2019-07-05,35.26125,57887.16666666666,0.0,0,0.0,11.21500015258789,0.03762966232619713,-0.1560022215132285,0.0,0.0,0.0,0.0,0.0,0.4436327937939795,-0.014483830007590237,0.6069655522013901,0.08936377556833719,0.0,0.006845935668723602,-0.013506936106119416
2019-07-06,29.760416666666668,49005.75,0.0,0,0.0,11.21500015258789,-0.1560022215132285,-0.1712705635281765,0.0,0.0,0.0,0.0,0.0,0.4477484108230962,-0.1534263495363104,-0.7756059579497097,0.0,0.08936377556833719,0.0,0.006845935668723602
2019-07-07,24.66333333333333,44057.708333333336,0.0,0,0.0,11.21500015258789,-0.1712705635281765,0.4471719151236657,0.0,0.0,0.0,0.0,0.0,0.4515044452028218,-0.10096859382147327,-1.456650538787707,0.0,0.0,0.08936377556833719,0.0
2019-07-08,35.692083333333336,56563.66666666666,0.0,0,0.0,11.880000114440918,0.4471719151236657,0.04750119657720542,0.0,0.0,0.0,0.0,0.0,0.46701283807454136,0.2838540361363171,0.4564256645376048,0.059295582060208574,0.0,0.0,0.08936377556833719
2019-07-09,37.3875,57692.833333333336,0.0,0,0.0,11.760000228881836,0.04750119657720542,0.10918310487016591,0.0,0.0,0.0,0.0,0.0,0.45569309831357924,0.019962755832660717,0.5847252432174312,-0.010101000370632551,0.059295582060208574,0.0,0.0
2019-07-10,41.46958333333333,57223.375,0.0,0,0.0,12.135000228881836,0.10918310487016591,0.10714680438473989,0.0,0.0,0.0,0.0,0.0,0.39823811439092477,-0.008137203638811319,0.4549630154837932,0.031887754481417785,-0.010101000370632551,0.059295582060208574,0.0
2019-07-11,45.91291666666667,57513.083333333336,0.0,0,0.0,13.130000114440918,0.10714680438473989,-0.014565617881678206,0.0,0.0,0.0,0.0,0.0,0.17070711844334355,0.005062762085132899,0.49500069573238725,0.08199422058443306,0.031887754481417785,-0.010101000370632551,0.059295582060208574
2019-07-12,45.244166666666665,57165.458333333336,0.0,0,0.0,13.279999732971191,-0.014565617881678206,-0.1768275836664026,0.0,0.0,0.0,0.0,0.0,0.17148372797398717,-0.00604427688192688,0.44758687949939124,0.011424190192146133,0.08199422058443306,0.031887754481417785,-0.010101000370632551
