date,epex_price,load_mw,mean_sent,n_headlines,sent_smooth,ttf_price,dprice_1d,fwd1_dprice,dprice_lag1,sent_lag1,dprice_lag2,sent_lag2,dprice_lag3,sent_lag3,dprice_lag5,sent_lag5,dprice_lag7,sent_lag7,load_chg,load_z,dprice_vol_10,ttf_d1,ttf_d1_lag1,ttf_d1_lag2,ttf_d1_lag3
2019-11-16,38.098333333333336,52639.833333333336,0.0,0,0.0,15.71500015258789,0.1983333333333377,-1.2800000000000011,-7.423333333333332,0.0,-1.7562500000000085,0.0,4.879166666666677,0.0,0.13375000000000625,0.0,-5.43,0.0,-0.14278832159381516,-0.7321176387511347,4.669733486328128,0.0,0.04500007629394709,0.22000026702880682,-0.09500026702880682
2019-11-17,36.818333333333335,49130.333333333336,0.0,0,0.0,15.71500015258789,-1.2800000000000011,4.5433333333333294,0.1983333333333377,0.0,-7.423333333333332,0.0,-1.7562500000000085,0.0,1.0941666666666592,0.0,-0.720000000000006,0.0,-0.06667004391477938,-1.2457330485465765,3.812625499857208,0.0,0.0,0.04500007629394709,0.22000026702880682
2019-11-18,41.361666666666665,61377.208333333336,0.0,0,0.0,15.229999542236328,4.5433333333333294,5.126250000000006,-1.2800000000000011,0.0,0.1983333333333377,0.0,-7.423333333333332,0.0,4.879166666666677,0.0,0.13375000000000625,0.0,0.2492731917145552,0.7565516684477074,3.832838269159265,-0.4850006103515625,0.0,0.0,0.04500007629394709
2019-11-19,46.48791666666667,63864.0,0.0,0,0.0,15.289999961853027,5.126250000000006,6.76541666666666,4.5433333333333294,0.0,-1.2800000000000011,0.0,0.1983333333333377,0.0,-1.7562500000000085,0.0,1.0941666666666592,0.0,0.04051653267058275,1.13089947170444,3.8010013272679752,0.06000041961669922,-0.4850006103515625,0.0,0.0
2019-11-20,53.25333333333333,63235.04166666666,0.0,0,0.0,15.59000015258789,6.76541666666666,-3.1670833333333306,5.126250000000006,0.0,4.5433333333333294,0.0,-1.2800000000000011,0.0,-7.423333333333332,0.0,4.879166666666677,0.0,-0.009848401812184382,0.971851214301259,4.249165641592745,0.3000001907348633,0.06000041961669922,-0.4850006103515625,0.0
2019-11-21,50.08625,63595.583333333336,0.0,0,0.0,15.625,-3.1670833333333306,-6.506249999999994,6.76541666666666,0.0,5.126250000000006,0.0,4.5433333333333294,0.0,0.1983333333333377,0.0,-1.7562500000000085,0.0,0.005701611909536108,0.9983839491661102,4.466281729198107,0.034999847412109375,0.3000001907348633,0.06000041961669922,-0.4850006103515625
2019-11-22,43.580000000000005,62941.208333333336,0.0,0,0.0,16.049999237060547,-6.506249999999994,-13.001250000000006,-3.1670833333333306,0.0,6.76541666666666,0.0,5.126250000000006,0.0,-1.2800000000000011,0.0,-7.423333333333332,0.0,-0.010289629651954346,0.8644137541431924,5.039145162423813,0.4249992370605469,0.034999847412109375,0.3000001907348633,0.06000041961669922
2019-11-23,30.57875,53671.79166666666,0.0,0,0.0,16.049999237060547,-13.001250000000006,2.8912499999999994,-6.506249999999994,0.0,-3.1670833333333306,0.0,6.76541666666666,0.0,4.5433333333333294,0.0,0.1983333333333377,0.0,-0.14727103136591113,-0.6854014404169856,6.206857004431286,0.0,0.4249992370605469,0.034999847412109375,0.3000001907348633
2019-11-24,33.47,49426.583333333336,0.0,0,0.0,16.049999237060547,2.8912499999999994,17.649583333333332,-13.001250000000006,0.0,-6.506249999999994,0.0,-3.1670833333333306,0.0,5.126250000000006,0.0,-1.2800000000000011,0.0,-0.07909570747513994,-1.315216120390975,6.369878564335716,0.0,0.0,0.4249992370605469,0.034999847412109375
2019-11-25,51.11958333333333,61768.125,0.0,0,0.0,16.235000610351562,17.649583333333332,-3.7549999999999955,2.8912499999999994,0.0,-13.001250000000006,0.0,-6.506249999999994,0.0,6.76541666666666,0.0,4.5433333333333294,0.0,0.24969441208256682,0.6781526680296177,8.287571036346264,0.18500137329101562,0.0,0.0,0.4249992370605469
2019-11-26,47.364583333333336,63462.875,0.0,0,0.0,15.850000381469728,-3.7549999999999955,-7.865000000000009,17.649583333333332,0.0,2.8912499999999994,0.0,-13.001250000000006,0.0,-3.1670833333333306,0.0,5.126250000000006,0.0,0.027437290673790082,0.9180046319514913,8.44001442518319,-0.38500022888183416,0.18500137329101562,0.0,0.0
